post_id,followers,likes,comments,shares,engagement_rate,growth rate,log_followers,likes_per_follower,comments_per_follower,shares_per_follower,comment_to_like_ratio,iso_score,lof_score,score_disagreement,fraud_score,risk_level,flagged_fraud,vetting_action,Label
IG0002605,812483,91852,5096,2056,12.19,0.069539917,13.607851500684442,0.11305098075898204,0.006272131232284245,0.002530514484610755,0.0554805556765231,1.052291560569747,0.20039225776501238,0.8518993028047346,0.7115318394478531,Low,0,Low Risk — Auto approve,unlabeled
IG0002606,1709478,154280,8263,2340,9.65,0.012810928,14.351699203692387,0.09024977215266883,0.004833639274679171,0.0013688389087195038,0.05355846512833809,2.6206291394552057,0.4197422079660699,2.2008869314891357,1.7402743668595515,Low,0,Low Risk — Auto approve,unlabeled
IG0002607,1279254,71008,8541,3977,6.53,0.048465746,14.06178843519986,0.05550735037764197,0.006676547425296306,0.003108843122632409,0.12028222172149616,2.6575168765970787,0.5743306699882132,2.0831862066088656,1.8242423939535326,Low,0,Low Risk — Auto approve,unlabeled
IG0002608,1915595,61217,9936,2051,3.82,0.041710278,14.465539359329807,0.031957172575622715,0.005186900153738134,0.0010706856094320563,0.1623078556610092,5.131067153654645,1.3706105130860455,3.7604566405685995,3.626884497427205,Low,0,Low Risk — Auto approve,unlabeled
IG0002609,34158,72589,347,4090,225.5,2.722641841,10.43878137346933,2.1250951460858363,0.010158674395456408,0.1197376895602787,0.0047803386187989915,61.31453815957635,2.3763380411227573,58.938200118453594,37.73925811219491,Medium,1,Medium Risk — Manual review required,unlabeled
IG0002610,246455,125173,658,2579,52.1,0.348948084,12.41493875754624,0.5078939360126595,0.0026698585948753324,0.010464384979002253,0.005256724693024854,18.368465525555287,0.5018719675862555,17.866593557969033,11.221828102367674,Low,0,Low Risk — Auto approve,unlabeled
IG0002611,1229990,68002,795,1796,5.74,0.019268449,14.022517410248659,0.05528662834657192,0.0006463467182660021,0.001460174472963195,0.011690832622569924,2.0782153859175545,0.7018315821923908,1.3763838037251637,1.527661864427489,Low,0,Low Risk — Auto approve,unlabeled
IG0002612,245347,12099,3144,1817,6.95,0.404732889,12.41043288986469,0.04931382898507013,0.012814503539884328,0.007405837446555287,0.25985618646169106,17.909612801528564,1.2072795306209414,16.702333270907623,11.228679493165515,Low,0,Low Risk — Auto approve,unlabeled
IG0002613,730096,134541,5126,1380,19.32,0.116970919,13.500932681009575,0.18427850584032784,0.00702099449935351,0.001890162389603559,0.03809991006458997,4.310970668555504,0.3929291795555352,3.918041488999968,2.7437540729555163,Low,0,Low Risk — Auto approve,unlabeled
IG0002614,727454,149557,5073,4179,21.83,0.029142736,13.49730742044454,0.20558963178427778,0.00697363682102236,0.005744693135236042,0.03392017759115254,5.026389214695108,0.396661974671754,4.629727240023354,3.174498318685766,Low,0,Low Risk — Auto approve,unlabeled
IG0002615,634686,197028,4372,2265,32.09,0.103200638,13.360887242967264,0.3104338208184835,0.006888445625080748,0.0035686938107977804,0.022189739529406987,7.051570466734032,0.8571532398456432,6.194417226888389,4.573803575978676,Low,0,Low Risk — Auto approve,unlabeled
IG0002616,571163,119401,1618,3059,21.72,0.162300429,13.255431662811256,0.2090489054788213,0.002832816551492306,0.005355739079737308,0.013550975284964113,6.267454344095433,0.2994545052304461,5.967999838864987,3.880254408549438,Low,0,Low Risk — Auto approve,unlabeled
IG0002617,604197,48125,106,982,8.15,0.128269422,13.311657237767031,0.07965117337557122,0.00017543946759086853,0.0016252977091908765,0.0022025974025974026,5.503358151503106,0.6925200750361052,4.810838076467,3.579022920916305,Low,0,Low Risk — Auto approve,unlabeled
IG0002618,1862401,123907,160,4328,6.89,0.024591911,14.43737761040184,0.06653078472359068,8.591060679198518e-05,0.0023238819137231994,0.0012912910489318603,5.164284540417162,0.23366106233802164,4.9306234780791405,3.192035149185506,Low,0,Low Risk — Auto approve,unlabeled
IG0002619,1323093,181941,2732,4392,14.29,0.010656847,14.095483491215594,0.13751187558244204,0.0020648586304968736,0.0033194945480022947,0.015015856788739207,3.9402329038955397,0.5199762417149922,3.4202566621805475,2.5721302390233207,Low,0,Low Risk — Auto approve,unlabeled
IG0002620,863147,153487,4589,1236,18.46,0.078202207,13.668341450147647,0.17782254934559236,0.005316591496002419,0.0014319692937587688,0.02989829757569045,3.1198263506053485,0.28193720771944375,2.8378891428859045,1.9846706934509866,Low,0,Low Risk — Auto approve,unlabeled
IG0002621,1801305,55839,6244,4630,3.7,0.026036679,14.404022515333766,0.03099919225228376,0.0034663757664582066,0.0025703587121559093,0.11182148677447662,4.189431292484957,0.48753011073660896,3.7019011817483483,2.7086708197856177,Low,0,Low Risk — Auto approve,unlabeled
IG0002622,944364,43297,9206,4180,6.0,0.093819756,13.758268022939179,0.04584778750566519,0.009748359742641608,0.004426259366091889,0.2126244312538975,4.606027961171849,1.3056117832616156,3.3004161779102335,3.2858614900077554,Low,0,Low Risk — Auto approve,unlabeled
IG0002623,1479884,150688,7826,1313,10.8,0.012298261,14.207474940018583,0.10182419703165924,0.005288252322479329,0.0008872317019442065,0.05193512423019749,2.1090308546156593,0.28595820999876886,1.8230726446168903,1.3798017967689031,Low,0,Low Risk — Auto approve,unlabeled
IG0002624,508053,170667,1646,2376,34.38,0.049404294,13.138343020123857,0.3359236142685901,0.003239819467653965,0.0046766774332599155,0.009644512413061693,7.971867928803162,0.32341932272887725,7.648448606074285,4.912488486373448,Low,0,Low Risk — Auto approve,unlabeled
IG0002625,1525211,171087,2113,2898,11.55,0.023078774,14.237643974755208,0.1121726764362439,0.0013853820881176441,0.001900064974616627,0.012350441588197817,2.654280916721905,0.2098057246541309,2.4444751920677743,1.6764908398947953,Low,0,Low Risk — Auto approve,unlabeled
IG0002626,1233849,151511,3350,642,12.6,0.074725513,14.02564992014323,0.12279541499810755,0.002715081018828074,0.0005203229892798875,0.022110605830599758,2.9911768969411745,0.6355000204190503,2.355676876522124,2.0489061463323246,Low,0,Low Risk — Auto approve,unlabeled
IG0002627,319940,71908,7330,2956,25.69,0.207851472,12.67589188277675,0.22475464149528038,0.022910545727323872,0.009239232356066763,0.10193580686432664,11.632648423812414,0.27491524544811824,11.357733178364295,7.089555152466695,Low,0,Low Risk — Auto approve,unlabeled
IG0002628,1575898,131082,1089,1334,8.47,0.047528457,14.270336461051931,0.08317924129607374,0.0006910345720344844,0.000846501486771352,0.008307776811461528,2.7721997733963257,0.4097613195313294,2.3624384538649963,1.827224391850327,Low,0,Low Risk — Auto approve,unlabeled
IG0002629,1973361,143673,7263,118,7.65,0.044898019,14.49524924511359,0.07280624275031279,0.0036805227224010204,5.979645893478183e-05,0.050552295838466516,5.459928962362568,0.4739938534623094,4.985935108900259,3.4655549188024644,Low,0,Low Risk — Auto approve,unlabeled
IG0002630,288386,136887,2179,1167,48.63,0.144251108,12.572058607094025,0.47466589917679775,0.007555845290686788,0.004046659685282919,0.01591823913154646,12.690700581964428,0.6025919847547624,12.088108597209667,7.855457143080562,Low,0,Low Risk — Auto approve,unlabeled
IG0002631,39357,127084,4290,3022,341.48,0.729222248,10.580454536867036,3.229006275884849,0.1090022105343395,0.07678430774703357,0.03375719996222971,56.966834905663376,0.2989326372179303,56.667902268445445,34.29967399828519,Medium,1,Medium Risk — Manual review required,unlabeled
IG0002632,1513158,179401,7826,3850,12.63,0.000793043,14.229710076475708,0.11856065262186764,0.005171964857602445,0.0025443476490888592,0.043622945245567195,3.6667977704550823,0.7680266941689298,2.8987710762861525,2.507289339940621,Low,0,Low Risk — Auto approve,unlabeled
IG0002633,761141,187604,8004,364,25.75,0.117455242,13.542575216020289,0.2464773281166039,0.010515791423665261,0.00047822939507922974,0.042664335515234214,7.314367544658151,0.31826455224503986,6.996102992413111,4.515926347692907,Low,0,Low Risk — Auto approve,unlabeled
IG0002634,1015863,134140,5103,1608,13.87,0.021164271,13.83125003989303,0.13204536438476447,0.005023315151747824,0.0015828906063120715,0.03804234381988967,1.0375235091744957,0.2029715704032166,0.8345519387712791,0.703702733665984,Low,0,Low Risk — Auto approve,unlabeled
IG0002635,1782993,121831,1275,1124,6.97,0.049691726,14.39380453172464,0.06832948867438066,0.0007150897395559041,0.0006304006802045774,0.010465316709211941,3.532398832221258,0.5230759608613114,3.0093228713599465,2.328669683677279,Low,0,Low Risk — Auto approve,unlabeled
IG0002636,600450,26313,3492,1796,5.26,0.133566492,13.305436318505047,0.04382213339995004,0.0058156382712965275,0.002991090015821467,0.1327100672671303,5.044832621518729,0.39042139820571364,4.654411223313016,3.183068132193523,Low,0,Low Risk — Auto approve,unlabeled
IG0002637,1472060,130092,4984,3205,9.39,0.017322663,14.202174017629728,0.08837411518552232,0.003385731559854897,0.0021772210371859843,0.03831134889155367,1.2163307989008936,0.06479706077554594,1.1515337381253477,0.7557173036507545,Low,0,Low Risk — Auto approve,unlabeled
IG0002638,436249,1610,3943,2883,1.93,0.008481395,12.985970752498774,0.003690552872327501,0.009038416133905177,0.006608611137217507,2.4490683229813666,26.99521514666941,4.145866129158208,22.8493490175112,17.85547553966493,Low,0,Low Risk — Auto approve,unlabeled
IG0002639,1710518,88461,6715,1913,5.68,0.043963291,14.352307391201302,0.05171591295736146,0.003925711392689232,0.0011183746677906926,0.07590915770791648,2.3884979870891745,0.28709782394043476,2.10140016314874,1.5479379218296785,Low,0,Low Risk — Auto approve,unlabeled
IG0002640,1532188,95811,1169,653,6.37,0.052147648,14.242207989819663,0.06253214357507042,0.0007629612031943861,0.00042618790905554673,0.012201104257339971,2.9053497602165055,0.25346528811958224,2.6518844720969232,1.844595971377736,Low,0,Low Risk — Auto approve,unlabeled
IG0002641,1609508,194097,4415,4337,12.6,0.016216136,14.29143972150406,0.12059399518362134,0.0027430742810846545,0.0026946122666056957,0.0227463587793732,3.480843160903242,0.3959683763372989,3.084874784565943,2.2468932470768648,Low,0,Low Risk — Auto approve,unlabeled
IG0002642,1699691,198283,2395,914,11.86,0.049891421,14.345957616141417,0.11665826317842479,0.0014090796503599772,0.0005377448018492773,0.012078695601740946,3.980811226810971,1.3278634233718907,2.6529478034390803,2.919632105435339,Low,0,Low Risk — Auto approve,unlabeled
IG0002643,1080263,57159,5649,1535,5.96,0.069149827,13.892716013673171,0.05291211492016296,0.0052292821285187035,0.0014209502685920002,0.09882958064346822,1.9963039427075353,0.2859837349287675,1.7103202077787678,1.3121758595960282,Low,0,Low Risk — Auto approve,unlabeled
IG0002644,1484920,27212,1935,2613,2.14,0.041955122,14.21087213015064,0.018325566360477333,0.0013031005037308406,0.0017596907577512593,0.07110833455828311,3.2024790577048976,0.6602439781909992,2.5422350795138984,2.1855850258993383,Low,0,Low Risk — Auto approve,unlabeled
IG0002645,1349297,13363,258,3540,1.27,0.070777598,14.115095015167725,0.009903675765972947,0.00019121068230345135,0.0026235884316054953,0.019307041831923968,6.883046894359033,1.6546833369396325,5.228363557419401,4.791701471391273,Low,0,Low Risk — Auto approve,unlabeled
IG0002646,1980572,52469,4678,3712,3.07,0.046905641,14.498896754743763,0.02649184175076695,0.002361943923270651,0.0018742060374477675,0.08915740723093636,4.826152835829768,0.7274054828377231,4.098747352992045,3.1866538946329497,Low,0,Low Risk — Auto approve,unlabeled
IG0002647,506949,138322,1331,2113,27.96,0.059769326,13.136167658380726,0.27285190423494277,0.0026255106529453655,0.004168072133488773,0.009622475094345079,6.740049587169842,0.30839293534321943,6.431656651826622,4.1673869264391925,Low,0,Low Risk — Auto approve,unlabeled
IG0002648,1167122,131739,7697,3585,12.25,0.010367382,13.970052304172249,0.11287508932228164,0.00659485469385377,0.003071658318496267,0.05842613045491464,2.684149584889681,0.5917798177742609,2.0923697671154198,1.847201678043513,Low,0,Low Risk — Auto approve,unlabeled
IG0002649,3980,177914,540,14,4484.12,18.2160804,8.289288323000317,44.70201005025125,0.135678391959799,0.0035175879396984926,0.0030351742976943916,86.76053905261853,7.28611422144235,79.47442483117618,54.970769120148056,High,1,High Risk — Request audience proof,unlabeled
IG0002650,1269411,141976,5735,974,11.71,0.022293804,14.054064359094841,0.11184399694031326,0.004517843314734156,0.0007672849849260798,0.04039415112413366,1.4772034312411386,0.20759316025763594,1.2696102709835027,0.9693593228477375,Low,0,Low Risk — Auto approve,unlabeled
IG0002651,554613,65167,8908,4507,14.17,0.097545496,13.226027655263884,0.11749995041587558,0.01606165019572206,0.008126387228571995,0.1366949529669925,7.872178626682268,0.40917837569801513,7.463000250984253,4.8869785262885665,Low,0,Low Risk — Auto approve,unlabeled
IG0002652,1896422,172299,2189,4516,9.44,0.021356006,14.455480038179541,0.09085477810318589,0.0011542789526803633,0.0023813265190975427,0.012704658761803609,3.983273259491702,0.5555345614864693,3.427738698005233,2.612177780289609,Low,0,Low Risk — Auto approve,unlabeled
IG0002653,563521,176356,1108,1112,31.69,0.020407403,13.241961653403498,0.3129537319815943,0.001966208890174457,0.001973307117214798,0.006282746263240264,9.055553118342884,0.6358775909160348,8.419675527426849,5.687682907372143,Low,0,Low Risk — Auto approve,unlabeled
IG0002654,1593740,65213,3448,337,4.33,0.041537516,14.281594640814106,0.04091821752607075,0.002163464555071718,0.00021145230715173115,0.05287289344149173,3.707867829094107,0.3719458619373722,3.3359219671567346,2.373499042231413,Low,0,Low Risk — Auto approve,unlabeled
IG0002655,525942,34109,5886,1953,7.98,0.165607615,13.172948120828922,0.0648531587133182,0.011191348095417365,0.003713337212088025,0.17256442581136944,6.279773652901947,0.7659238288348732,5.513849824067074,4.074233723275118,Low,0,Low Risk — Auto approve,unlabeled
IG0002656,559695,79064,4368,4003,15.62,0.139361617,13.235149058168188,0.1412626519800963,0.00780425052930614,0.0071521096311383875,0.0552463826773247,5.394373054007334,0.3606023061164366,5.033770747890897,3.3808647548509745,Low,0,Low Risk — Auto approve,unlabeled
IG0002657,78331,15749,6833,1565,30.83,1.21152545,11.268711483036727,0.2010570527632738,0.08723238564552986,0.01997931853289247,0.4338688170677503,46.48079445275731,0.957797299375615,45.522997153381695,28.27159559140463,Low,1,Low Risk — Auto approve,unlabeled
IG0002658,1227543,164127,7209,536,14.0,0.025253698,14.020525983222237,0.13370366659253485,0.005872706699480181,0.0004366445819005933,0.04392330329561864,2.8617313229164387,0.29971698547303055,2.5620143374434083,1.8369255879390756,Low,0,Low Risk — Auto approve,unlabeled
IG0002659,235140,169525,6243,3513,76.24,0.391681551,12.367940613198263,0.7209534745258144,0.02655014034192396,0.014940035723398826,0.03682642678071081,23.351310501316878,0.7031622758204843,22.648148225496392,14.29205121111832,Low,0,Low Risk — Auto approve,unlabeled
IG0002660,796886,68399,1344,2159,9.02,0.046305243,13.588468166039075,0.08583285438569632,0.0016865649540837712,0.0027092959344247485,0.019649410079094723,0.9709057813321569,0.3933387770461475,0.5775670042860094,0.7398789796177531,Low,0,Low Risk — Auto approve,unlabeled
IG0002661,225275,103215,9317,3489,51.5,0.366662967,12.325081596112362,0.4581733436910443,0.04135833980690268,0.015487737210076574,0.09026788741946422,21.752159601833075,0.5952335345024207,21.156926067330655,13.289389174900812,Low,0,Low Risk — Auto approve,unlabeled
IG0002662,88843,54391,5666,528,68.19,0.279144108,11.394637301758399,0.6122148058935425,0.06377542406267235,0.005943068108911226,0.10417164604438234,30.49750217260593,0.8941183591809256,29.603383813425005,18.656148647235927,Low,0,Low Risk — Auto approve,unlabeled
IG0002663,1772253,127613,536,4847,7.5,0.051290645,14.387762740732631,0.07200608490999874,0.0003024398886614947,0.002734936828996763,0.004200199039282831,5.062895401350121,0.7621678972409544,4.300727504109167,3.3426043997064543,Low,0,Low Risk — Auto approve,unlabeled
IG0002664,1043574,134288,1955,2316,13.28,0.009199156,13.858162876419252,0.12868086019774352,0.001873369784988894,0.0022192963795571756,0.014558262838079351,1.8992482078183615,0.3612701688716787,1.5379780389466828,1.2840569922396883,Low,0,Low Risk — Auto approve,unlabeled
IG0002665,146066,107312,9690,3628,82.59,0.640806211,11.891820699535774,0.7346815822984131,0.06633987375569948,0.0248380868922268,0.09029745042492918,34.402857591541775,1.7238898375836693,32.678967753958105,21.33127048995853,Low,1,Low Risk — Auto approve,unlabeled
IG0002666,734870,117781,9504,166,17.34,0.067086696,13.507450252587175,0.16027460639296745,0.012932899696544967,0.0002258902935213031,0.08069213200770922,5.439797198889949,0.6153424967350521,4.824454702154897,3.5100153180279903,Low,0,Low Risk — Auto approve,unlabeled
IG0002667,885921,71490,55,55,8.08,0.095268088,13.69438418959443,0.08069568279790185,6.208228498929363e-05,6.208228498929363e-05,0.0007693383690026577,4.921846937108863,1.0120083153922868,3.909838621716576,3.357911488422232,Low,0,Low Risk — Auto approve,unlabeled
IG0002668,651386,179476,1255,1452,27.97,0.004605564,13.386859214609467,0.2755294095973816,0.0019266609967054866,0.0022290930416066666,0.006992578394882881,8.14733344140909,1.294825729722008,6.852507711687082,5.406330356734258,Low,0,Low Risk — Auto approve,unlabeled
IG0002669,1089705,15775,5686,289,2.0,0.073781436,13.901418493052416,0.014476394987634268,0.005217925952436669,0.0002652093915325707,0.3604437400950872,7.230019308172439,2.0674347071755417,5.162584600996897,5.16498546777368,Low,0,Low Risk — Auto approve,unlabeled
IG0002670,836692,87169,6909,3226,11.63,0.059759147,13.637212496048143,0.10418290123486301,0.008257518895842197,0.0038556601473421523,0.07925982860879441,1.189328888359273,0.19960217299607583,0.9897267153631971,0.7934382022139941,Low,0,Low Risk — Auto approve,unlabeled
IG0002671,1915030,195126,723,466,10.25,0.048563208,14.465244368455416,0.10189187636747205,0.00037753977744473975,0.00024333822446645745,0.0037052981150641124,6.423835802996363,0.8001562358758632,5.6236795671205,4.174363976148163,Low,0,Low Risk — Auto approve,unlabeled
IG0002672,1591125,109369,8162,2665,7.55,0.040474507,14.279952499658672,0.06873689999214393,0.005129703825909341,0.0016749155471757404,0.07462809388400735,1.8044068295637292,0.4267635329542305,1.3776432966094987,1.2533495109199295,Low,0,Low Risk — Auto approve,unlabeled
IG0002673,688995,167949,3630,1410,25.11,0.115966008,13.442990744463705,0.24375938867480895,0.005268543313086452,0.0020464589728517624,0.021613704160191486,5.609170943246583,0.4332137180816205,5.175957225164963,3.538788053180598,Low,0,Low Risk — Auto approve,unlabeled
IG0002674,456791,145193,4888,2285,33.36,0.169661837,13.03198342403573,0.3178543360092471,0.010700736222911572,0.005002287698312795,0.03366553483983387,8.095614956384821,0.14779910041437802,7.947815855970443,4.916488613996644,Low,0,Low Risk — Auto approve,unlabeled
IG0002675,1927592,47427,9262,4236,3.16,0.00461716,14.471782632282912,0.024604273103436828,0.00480495872570544,0.0021975604796035677,0.19528960296877307,6.869089925674817,0.8034020815540226,6.065687844120794,4.442814788026499,Low,0,Low Risk — Auto approve,unlabeled
IG0002676,776225,44378,4280,4228,6.81,0.089407066,13.562198993877463,0.05717156752230346,0.005513865180843183,0.0054468742954684535,0.09644418405516247,3.2075197980545984,0.38994593780120723,2.817573860253391,2.0804902539532417,Low,0,Low Risk — Auto approve,unlabeled
IG0002677,346337,56924,6249,777,18.46,0.263327337,12.755170455817181,0.16436014633146329,0.01804311985147414,0.0022434796166739333,0.1097779495467641,11.704171535668111,0.4395043756765262,11.264667159991586,7.198304671671478,Low,0,Low Risk — Auto approve,unlabeled
IG0002678,194781,36849,7276,4732,25.08,0.022076075,12.179636263457136,0.18918169636668875,0.03735477279611461,0.02429395064200307,0.19745447637656383,25.36527495262607,0.7937215528913475,24.57155339973472,15.53665359273218,Low,0,Low Risk — Auto approve,unlabeled
IG0002679,1951505,95537,94,1640,4.98,0.020548244,14.484111940156113,0.048955549691135816,4.81679524264606e-05,0.0008403770423339935,0.0009839119922124412,6.8690817095104855,0.2810310889401756,6.58805062057031,4.233861461282362,Low,0,Low Risk — Auto approve,unlabeled
IG0002680,805044,194779,2284,4565,25.05,0.060617805,13.598653455459438,0.24194826618172424,0.002837112008784613,0.0056704975131794035,0.011726110104272021,5.719201729038103,0.4679080174112592,5.251293711626843,3.6186842443873655,Low,0,Low Risk — Auto approve,unlabeled
IG0002681,1361238,85915,4442,4561,6.97,0.065528585,14.123905872388576,0.06311534059437071,0.003263205993367802,0.003350626415072162,0.051702263865448406,2.2225152371156036,0.7543888673010876,1.4681263698145162,1.635264689189797,Low,0,Low Risk — Auto approve,unlabeled
IG0002682,1583307,58869,2053,4344,4.12,0.004989557,14.275026887214713,0.037181039432024235,0.001296653144336506,0.002743624578177195,0.03487404236525166,4.379440450187983,0.8671555847382001,3.5122848654497827,2.97452650400807,Low,0,Low Risk — Auto approve,unlabeled
IG0002683,1338710,126109,1709,937,9.62,0.02136385,14.1072177686671,0.09420188091520942,0.0012766021020235898,0.0006999275421861345,0.013551768708022426,1.5486471385567446,0.3695191767640446,1.1791279617927,1.0769959538396647,Low,0,Low Risk — Auto approve,unlabeled
IG0002684,1351535,79727,971,881,6.04,0.023232843,14.1167522814138,0.058989963263992425,0.0007184423636827755,0.0006518514133929199,0.012179061045818857,2.3649809650880456,0.5475727884863487,1.8174081766016967,1.6380176944473668,Low,0,Low Risk — Auto approve,unlabeled
IG0002685,903405,104376,3218,3971,12.35,0.043391391,13.713927343756852,0.11553622129609643,0.003562079023250923,0.004395592231612621,0.030830842339235075,1.2600117293133475,0.137768500424008,1.1222432288893396,0.8111144377576117,Low,0,Low Risk — Auto approve,unlabeled
IG0002686,492867,31554,2981,2782,7.57,0.122751168,13.107996668695101,0.0640213282690868,0.006048284831404821,0.005644524790663607,0.09447296697724536,4.85458243281593,0.5150322156818252,4.339550217134105,3.1187623459622884,Low,0,Low Risk — Auto approve,unlabeled
IG0002687,161196,50325,221,1654,32.38,0.495669868,11.990382498459653,0.31219757314077273,0.0013710017618303184,0.01026080051614184,0.004391455538996523,21.112328876094505,0.7719117501379569,20.34041712595655,12.976162025711886,Low,0,Low Risk — Auto approve,unlabeled
IG0002688,1113664,156581,4429,3706,14.79,0.036456238,13.923166936111746,0.140599857766795,0.0039769625308890295,0.0033277541520602264,0.028285679616300827,1.9722742790586145,0.42668752601895954,1.545586753039655,1.3540395778427525,Low,0,Low Risk — Auto approve,unlabeled
IG0002689,1789003,84236,9161,4381,5.47,0.014756823,14.397169598374326,0.047085443680083265,0.005120729255345016,0.0024488500019284485,0.1087539769219811,3.816757794260452,0.7999066558337921,3.01685113842666,2.610017338889788,Low,0,Low Risk — Auto approve,unlabeled
IG0002690,1280866,93154,3436,2482,7.73,0.048248607,14.063047750352057,0.07272735789692286,0.0026825600804455734,0.0019377514900075418,0.036885157910556715,0.5752195607662215,0.28696658126739033,0.28825297949883116,0.45991836896668903,Low,0,Low Risk — Auto approve,unlabeled
IG0002691,181914,58615,8800,2897,38.65,0.404037072,12.111294823998035,0.32221269391030927,0.04837450663500335,0.01592510746836417,0.1501322187153459,24.14986605291061,0.41768247130784425,23.732183581602765,14.656992620269504,Low,0,Low Risk — Auto approve,unlabeled
IG0002692,501239,140595,4301,3162,29.54,0.028928316,13.124840307279221,0.28049493355465155,0.00858073693387785,0.006308367864431938,0.030591415057434474,7.623973387619589,0.40224475308113766,7.221728634538452,4.735281933804209,Low,0,Low Risk — Auto approve,unlabeled
IG0002693,1868054,168525,1324,4576,9.34,0.044003011,14.440408340592299,0.09021420151665852,0.0007087589545055978,0.002449607987777655,0.007856401127429165,3.904891274549297,0.34315624103819775,3.5617350335110993,2.4801972611448573,Low,0,Low Risk — Auto approve,unlabeled
IG0002694,95863,194061,6110,1784,210.67,0.084495582,11.470685799362352,2.024357677101697,0.06373679104555459,0.01860989119889843,0.03148494545529498,39.219849502497986,0.5968875708413948,38.62296193165659,23.77066472983535,Low,1,Low Risk — Auto approve,unlabeled
IG0002695,33407,32060,9279,2653,131.68,0.484928308,10.41655067124231,0.9596791091687371,0.27775615888885563,0.07941449396832999,0.2894260761072988,60.92161006380329,2.7504249452790615,58.17118511852423,37.653136016393596,Medium,1,Medium Risk — Manual review required,unlabeled
IG0002696,1212003,42459,7762,4124,4.48,0.06757409,14.007785745935983,0.035032091504724,0.00640427457687811,0.003402631841670359,0.18281165359523305,4.291172323697593,0.7018628559350982,3.5893094677624946,2.855448536592595,Low,0,Low Risk — Auto approve,unlabeled
IG0002697,1878852,63156,585,4460,3.63,0.023684676,14.446172042232519,0.03361414310440631,0.00031136034131480286,0.00237378995258807,0.0092627778833365,5.741793630997626,0.4095277639478193,5.332265867049807,3.6088872841777033,Low,0,Low Risk — Auto approve,unlabeled
IG0002698,865711,105996,7982,689,13.25,0.054175123,13.671307568722671,0.12243808846139186,0.009220167007234516,0.0007958776081163345,0.07530472848032001,2.184603552944797,0.201024245812384,1.983579307132413,1.3911718300918319,Low,0,Low Risk — Auto approve,unlabeled
IG0002699,401326,176991,8895,3176,47.11,0.12060021,12.90253183532738,0.4410155335064262,0.0221640262529714,0.0079137658661537,0.05025679271827381,12.509520801701283,0.5818353586552314,11.927685443046052,7.7384466244828625,Low,0,Low Risk — Auto approve,unlabeled
IG0002700,947117,11566,4950,3716,2.14,0.009608105,13.761178968418452,0.01221179643064162,0.00522638702504548,0.003923485693953334,0.42797855784195055,7.369410085642502,1.6876443517045963,5.681765733937906,5.0967037920673395,Low,0,Low Risk — Auto approve,unlabeled
IG0002701,1138237,104386,3859,1787,9.67,0.001932814,13.944992010642006,0.09170849304670292,0.0033903308361966796,0.0015699718072773948,0.036968559002165044,1.2277885645491229,0.43970318311244694,0.788085381436676,0.9125544119744525,Low,0,Low Risk — Auto approve,unlabeled
IG0002702,1359320,29774,2762,2189,2.55,0.042668393,14.12249586833223,0.021903598858252656,0.0020318983020922226,0.0016103640055321778,0.09276550010075905,2.708500707273899,0.5379968744542248,2.170503832819674,1.840299174146029,Low,0,Low Risk — Auto approve,unlabeled
IG0002703,783114,2842,9622,2403,1.9,0.100240833,13.57103483519739,0.0036291012547343044,0.012286844571799252,0.0030685187597208068,3.3856439127375086,28.536204690242688,2.051011503146435,26.485193187096254,17.942127415404187,Low,0,Low Risk — Auto approve,unlabeled
IG0002704,428587,98616,6721,3268,25.34,0.093329942,12.9682513634962,0.23009563985841847,0.01568176356259056,0.007625056289621477,0.0681532408534112,6.822156637085574,0.3422004277250636,6.479956209360511,4.23017415334137,Low,0,Low Risk — Auto approve,unlabeled
IG0002705,847266,111048,2234,4329,13.88,0.02065467,13.649771154183904,0.13106627670648888,0.002636716214270371,0.0051093753319500605,0.020117426698364672,3.144768895281855,0.3750369303684126,2.769731964913442,2.036876109316478,Low,0,Low Risk — Auto approve,unlabeled
IG0002706,1679661,90776,1190,3526,5.69,0.041556004,14.334103140661732,0.054044238688640146,0.0007084762937283178,0.002099233119063906,0.01310919185687847,2.6538652827734817,0.5400656029619345,2.1137996798115473,1.8083454108488628,Low,0,Low Risk — Auto approve,unlabeled
IG0002707,8892,153704,2613,30,1758.29,10.51506973,9.09301972939964,17.285650022492128,0.29385964912280704,0.0033738191632928477,0.01700020819236975,84.707520358504,7.195129046440743,77.51239131206326,53.702563833678695,High,1,High Risk — Request audience proof,unlabeled
IG0002708,1801268,175675,8878,3235,10.43,0.043524895,14.404001974470633,0.09752851879897939,0.0049287501915317436,0.0017959570702416297,0.05053650206346948,2.817766084774476,1.0278264688468965,1.7899396159275796,2.1017902384034444,Low,0,Low Risk — Auto approve,unlabeled
IG0002709,985124,18677,9713,4190,3.31,0.057759226,13.80052381565595,0.018959034598690114,0.009859672487930453,0.0042532716693533,0.5200514001177919,8.534376605881953,0.987312162791675,7.547064443090278,5.515550828645842,Low,0,Low Risk — Auto approve,unlabeled
IG0002710,1729225,172476,4649,2231,10.37,0.02029811,14.363184467517307,0.09974179184316674,0.0026884876172852,0.0012901733435498562,0.026954474825482966,2.290365489911291,0.3152189085394688,1.9751465813718223,1.500306857362562,Low,0,Low Risk — Auto approve,unlabeled
